,interaction,partner_A_genes,partner_B_genes,celltype_A,celltype_B,is_partner_A_DE,logFC_gene_A,adj_pval_gene_A,percent_expr_gene_A,is_partner_B_DE,logFC_gene_B,adj_pval_gene_B,percent_expr_gene_B
1056,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Podocytes,Endothelium,False,NA,NA,0.11969111969111967,True,-4.8368024444167315,0.00154622415495639,1
26,COL4A3_a1b1 complex,COL4A3,"['ITGA1', 'ITGB1']",Loop_of_Henle,Endothelium,True,-11.1362155380015,0.0132613800893692,1,False,NA,NA,"[0.3633540372670808, 0.6749482401656315]"
1216,PLXNB2_SEMA4D,PLXNB2,SEMA4D,MNP,NK cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
1428,HLA-E_KLRC2,HLA-E,KLRC2,Nephron_epithelium,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.1029986962190352
373,CD74_APP,CD74,APP,Loop_of_Henle,Podocytes,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.5366795366795367
613,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,B cell,Proximal_tubular_cells,False,NA,NA,"[1.0, 0.472972972972973]",True,-3.15170077783893,0.00163958384977319,1
392,CD74_APP,CD74,APP,Mast cell,CD8 T cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.14838709677419354
640,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,DC,Nephron_epithelium,False,NA,NA,"[1.0, 0.7826086956521741]",True,-3.15170077783893,0.00163958384977319,1
543,CD74_APP,CD74,APP,Nephron_epithelium,Nephron_epithelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.22023086269744835
898,PLXNB2_SEMA4C,PLXNB2,SEMA4C,MNP,Distal_tubules_and_collecting_duct,True,-4.08481368770848,0.0272985694750045,1,False,NA,NA,0.10135135135135136
7,COL4A3_a11b1 complex,COL4A3,"['ITGB1', 'ITGA11']",Distal_tubules_and_collecting_duct,Mesangial_cells,True,-11.1362155380015,0.0132613800893692,1,False,NA,NA,"[0.7288135593220338, 0.1016949152542373]"
1518,LILRA4_BST2,LILRA4,BST2,MNP,Distal_tubules_and_collecting_duct,False,NA,NA,0.14175824175824175,True,-13.340345767669401,0.00012667437940071398,1
1008,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,DC,CD8 T cell,False,NA,NA,0.3043478260869565,True,-4.8368024444167315,0.00154622415495639,1
379,CD74_APP,CD74,APP,MNP,DC,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.9565217391304348
800,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Podocytes,Endothelium,False,NA,NA,"[0.9845559845559846, 0.5444015444015444]",True,-3.15170077783893,0.00163958384977319,1
856,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,B cell,B cell,False,NA,NA,"[1.0, 0.472972972972973]",True,-3.15170077783893,0.00163958384977319,1
167,TGFB1_TGFBR3,TGFB1,TGFBR3,Private,NK cell,False,NA,NA,0.2495049504950495,True,-18.1543589009868,0.0108459579092956,1
77,CSPG4_a3b1 complex,CSPG4,"['ITGA3', 'ITGB1']",Mesangial_cells,Endothelium,False,NA,NA,0.3728813559322034,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
332,CD74_APP,CD74,APP,DC,Private,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.19702970297029704
1495,CX3CR1_CX3CL1,CX3CR1,CX3CL1,MNP,Proximal_tubular_cells,False,NA,NA,0.2043956043956044,True,-4.222350602628181,0.000138810265508117,1
838,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Proximal_tubular_cells,Podocytes,False,NA,NA,"[0.9606625258799172, 0.6252587991718427]",True,-3.15170077783893,0.00163958384977319,1
946,CD46_JAG1,CD46,JAG1,Mast cell,Endothelium,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.11801242236024845
1538,CD47_SIRPG,CD47,SIRPG,DC,Private,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.11188118811881187
261,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,CD8 T cell,Mast cell,False,NA,NA,"[0.3290322580645161, 0.10967741935483873]",True,-56.6277070258774,0.000458079848881171,1
341,CD74_APP,CD74,APP,Distal_tubules_and_collecting_duct,Mast cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.2307692307692308
949,CD46_JAG1,CD46,JAG1,Mesangial_cells,Endothelium,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.11801242236024845
962,CD46_JAG1,CD46,JAG1,Private,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
113,TGFB1_TGFBR3,TGFB1,TGFBR3,B cell,Podocytes,False,NA,NA,0.21621621621621626,True,-18.1543589009868,0.0108459579092956,1
153,TGFB1_TGFBR3,TGFB1,TGFBR3,Mesangial_cells,Podocytes,False,NA,NA,0.11864406779661014,True,-18.1543589009868,0.0108459579092956,1
69,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Proximal_tubular_cells,Distal_tubules_and_collecting_duct,False,NA,NA,0.2111801242236025,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
928,CD46_JAG1,CD46,JAG1,B cell,Mesangial_cells,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.4915254237288136
1093,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,Mast cell,False,NA,NA,0.16441441441441446,True,-4.8368024444167315,0.00154622415495639,1
465,CD74_APP,CD74,APP,Neutrophil,Distal_tubules_and_collecting_duct,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.8896396396396397
678,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Loop_of_Henle,Distal_tubules_and_collecting_duct,False,NA,NA,"[0.7917222963951935, 0.2650200267022697]",True,-3.15170077783893,0.00163958384977319,1
580,NRP2_VEGFA,NRP2,VEGFA,Distal_tubules_and_collecting_duct,Podocytes,False,NA,NA,0.10135135135135136,True,-161.272711131136,1.85543111015361e-13,1
339,CD74_APP,CD74,APP,Distal_tubules_and_collecting_duct,Loop_of_Henle,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.37650200267022704
1183,JAG1_NOTCH4,JAG1,NOTCH4,Mesangial_cells,DC,False,NA,NA,0.4915254237288136,True,-4.9064196914993605,0.0012356679553589,1
312,CD74_APP,CD74,APP,CD8 T cell,MNP,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.3516483516483517
658,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Distal_tubules_and_collecting_duct,Proximal_tubular_cells,False,NA,NA,"[0.9842342342342344, 0.8490990990990991]",True,-3.15170077783893,0.00163958384977319,1
81,FN1_a8b1 complex,FN1,"['ITGB1', 'ITGA8']",Distal_tubules_and_collecting_duct,Mesangial_cells,False,NA,NA,0.12612612612612611,True,"[-39.6176785934195, -7.870678057918298]","[1.42091864873846e-09, 3.897360999722429e-05]","[1, 1]"
1180,JAG1_NOTCH4,JAG1,NOTCH4,Endothelium,Distal_tubules_and_collecting_duct,False,NA,NA,0.11801242236024845,True,-4.9064196914993605,0.0012356679553589,1
377,CD74_APP,CD74,APP,MNP,B cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.32432432432432434
170,TGFB1_TGFBR3,TGFB1,TGFBR3,Private,Proximal_tubular_cells,False,NA,NA,0.2495049504950495,True,-18.1543589009868,0.0108459579092956,1
501,CD74_APP,CD74,APP,Private,Nephron_epithelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.22023086269744835
190,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,CD8 T cell,Endothelium,False,NA,NA,"[0.15483870967741936, 0.3290322580645161]",True,-56.6277070258774,0.000458079848881171,1
66,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Podocytes,Distal_tubules_and_collecting_duct,False,NA,NA,0.15444015444015444,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
425,CD74_APP,CD74,APP,NK cell,MNP,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.3516483516483517
345,CD74_APP,CD74,APP,Distal_tubules_and_collecting_duct,Podocytes,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.5366795366795367
740,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,NK cell,Loop_of_Henle,False,NA,NA,"[1.0, 0.1290743155149935]",True,-3.15170077783893,0.00163958384977319,1
14,COL4A5_a1b1 complex,COL4A5,"['ITGA1', 'ITGB1']",Podocytes,CD8 T cell,True,-4.64555523715494,0.0063016608218016,1,False,NA,NA,"[0.4645161290322581, 0.41935483870967744]"
249,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,Private,Proximal_tubular_cells,False,NA,NA,"[0.15544554455445544, 0.5603960396039604]",True,-56.6277070258774,0.000458079848881171,1
1346,HLA-E_KLRC1,HLA-E,KLRC1,DC,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
683,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Loop_of_Henle,NK cell,False,NA,NA,"[0.7917222963951935, 0.2650200267022697]",True,-3.15170077783893,0.00163958384977319,1
1011,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,DC,Loop_of_Henle,False,NA,NA,0.3043478260869565,True,-4.8368024444167315,0.00154622415495639,1
628,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,CD8 T cell,Proximal_tubular_cells,False,NA,NA,"[1.0, 0.2967741935483871]",True,-3.15170077783893,0.00163958384977319,1
470,CD74_APP,CD74,APP,Neutrophil,Mesangial_cells,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.6186440677966102
382,CD74_APP,CD74,APP,MNP,Loop_of_Henle,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.37650200267022704
299,CD74_APP,CD74,APP,B cell,Mast cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.2307692307692308
246,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,Private,Nephron_epithelium,False,NA,NA,"[0.15544554455445544, 0.5603960396039604]",True,-56.6277070258774,0.000458079848881171,1
542,CD74_APP,CD74,APP,NKT cell,NKT cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.1444723618090452
1207,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Loop_of_Henle,Distal_tubules_and_collecting_duct,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
265,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,CD8 T cell,Nephron_epithelium,False,NA,NA,"[0.3290322580645161, 0.10967741935483873]",True,-56.6277070258774,0.000458079848881171,1
625,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,CD8 T cell,Nephron_epithelium,False,NA,NA,"[1.0, 0.2967741935483871]",True,-3.15170077783893,0.00163958384977319,1
577,NRP1_VEGFA,NRP1,VEGFA,Proximal_tubular_cells,Proximal_tubular_cells,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
1058,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Podocytes,MNP,False,NA,NA,0.11969111969111967,True,-4.8368024444167315,0.00154622415495639,1
1059,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Podocytes,Mast cell,False,NA,NA,0.11969111969111967,True,-4.8368024444167315,0.00154622415495639,1
733,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mesangial_cells,Proximal_tubular_cells,False,NA,NA,"[0.9576271186440678, 0.3389830508474576]",True,-3.15170077783893,0.00163958384977319,1
1201,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Distal_tubules_and_collecting_duct,NK cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
550,FLT1 complex_VEGFA,"['FLT1', 'KDR']",VEGFA,Endothelium,Mast cell,False,NA,NA,"[0.7355072463768116, 0.4316770186335404]",True,-161.272711131136,1.85543111015361e-13,1
572,NRP1_VEGFA,NRP1,VEGFA,Proximal_tubular_cells,Distal_tubules_and_collecting_duct,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
469,CD74_APP,CD74,APP,Neutrophil,Mast cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.2307692307692308
64,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Mesangial_cells,Endothelium,False,NA,NA,0.1016949152542373,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
1383,HLA-E_KLRC1,HLA-E,KLRC1,Nephron_epithelium,Private,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15544554455445544
569,NRP1_VEGFA,NRP1,VEGFA,Mesangial_cells,Mast cell,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
651,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Distal_tubules_and_collecting_duct,Mast cell,False,NA,NA,"[0.9842342342342344, 0.8490990990990991]",True,-3.15170077783893,0.00163958384977319,1
131,TGFB1_TGFBR3,TGFB1,TGFBR3,Distal_tubules_and_collecting_duct,Proximal_tubular_cells,False,NA,NA,0.22297297297297294,True,-18.1543589009868,0.0108459579092956,1
1580,CD47_SIRB1 complex,CD47,"['SIRPB1', 'TYROBP']",Distal_tubules_and_collecting_duct,MNP,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,"[0.1934065934065934, 0.9813186813186812]"
10,COL4A5_a1b1 complex,COL4A5,"['ITGA1', 'ITGB1']",Distal_tubules_and_collecting_duct,CD8 T cell,True,-4.64555523715494,0.0063016608218016,1,False,NA,NA,"[0.4645161290322581, 0.41935483870967744]"
1270,TNFSF10_TNFRSF10D,TNFSF10,TNFRSF10D,Distal_tubules_and_collecting_duct,Endothelium,True,-4.8368024444167315,0.00154622415495639,1,False,NA,NA,0.10144927536231883
402,CD74_APP,CD74,APP,Mast cell,Private,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.19702970297029704
773,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Nephron_epithelium,Mesangial_cells,False,NA,NA,"[0.726913730255164, 0.17496962332928312]",True,-3.15170077783893,0.00163958384977319,1
251,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,CD8 T cell,CD8 T cell,False,NA,NA,"[0.15483870967741936, 0.3290322580645161]",True,-56.6277070258774,0.000458079848881171,1
1430,HLA-E_KLRC2,HLA-E,KLRC2,Neutrophil,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.1029986962190352
877,HLA-B_KIR3DL2,HLA-B,KIR3DL2,Loop_of_Henle,NK cell,True,-111.47508871951,0.00899441551017485,1,False,NA,NA,0.10951760104302476
207,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,NK cell,Endothelium,False,NA,NA,"[0.3441981747066493, 0.96870925684485]",True,-56.6277070258774,0.000458079848881171,1
918,NOTCH4_DLL4,NOTCH4,DLL4,Mesangial_cells,Endothelium,True,-4.9064196914993605,0.0012356679553589,1,False,NA,NA,0.2003105590062112
1421,HLA-E_KLRC2,HLA-E,KLRC2,Mast cell,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.1029986962190352
1117,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,B cell,False,NA,NA,0.10559006211180123,True,-4.8368024444167315,0.00154622415495639,1
1100,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,Proximal_tubular_cells,False,NA,NA,0.16441441441441446,True,-4.8368024444167315,0.00154622415495639,1
566,NRP1_VEGFA,NRP1,VEGFA,Endothelium,Proximal_tubular_cells,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
1032,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Distal_tubules_and_collecting_duct,Nephron_epithelium,False,NA,NA,0.231981981981982,True,-4.8368024444167315,0.00154622415495639,1
771,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Nephron_epithelium,MNP,False,NA,NA,"[0.726913730255164, 0.17496962332928312]",True,-3.15170077783893,0.00163958384977319,1
675,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Loop_of_Henle,B cell,False,NA,NA,"[0.7917222963951935, 0.2650200267022697]",True,-3.15170077783893,0.00163958384977319,1
483,CD74_APP,CD74,APP,Podocytes,MNP,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.3516483516483517
1307,PODXL_SELL,PODXL,SELL,Mesangial_cells,Private,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.2099009900990099
1208,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Loop_of_Henle,MNP,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
1284,PODXL_SELL,PODXL,SELL,Distal_tubules_and_collecting_duct,DC,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.7826086956521741
1385,HLA-E_KLRC1,HLA-E,KLRC1,Neutrophil,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.3441981747066493
281,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,NK cell,Nephron_epithelium,False,NA,NA,"[0.96870925684485, 0.1029986962190352]",True,-56.6277070258774,0.000458079848881171,1
927,CD46_JAG1,CD46,JAG1,B cell,Endothelium,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.11801242236024845
939,CD46_JAG1,CD46,JAG1,Loop_of_Henle,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
607,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,B cell,Mesangial_cells,False,NA,NA,"[1.0, 0.472972972972973]",True,-3.15170077783893,0.00163958384977319,1
1338,VEGFA_FLT1,VEGFA,FLT1,Proximal_tubular_cells,Endothelium,True,-161.272711131136,1.85543111015361e-13,1,False,NA,NA,0.7355072463768116
600,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,B cell,CD8 T cell,False,NA,NA,"[1.0, 0.472972972972973]",True,-3.15170077783893,0.00163958384977319,1
701,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,MNP,Podocytes,False,NA,NA,"[1.0, 0.8307692307692308]",True,-3.15170077783893,0.00163958384977319,1
1327,PODXL_SELL,PODXL,SELL,Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.11036036036036036
1309,PODXL_SELL,PODXL,SELL,Nephron_epithelium,B cell,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.6621621621621622
516,CD74_APP,CD74,APP,Proximal_tubular_cells,Podocytes,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.5366795366795367
466,CD74_APP,CD74,APP,Neutrophil,Endothelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.855072463768116
637,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,DC,Mesangial_cells,False,NA,NA,"[1.0, 0.7826086956521741]",True,-3.15170077783893,0.00163958384977319,1
830,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Proximal_tubular_cells,Endothelium,False,NA,NA,"[0.9606625258799172, 0.6252587991718427]",True,-3.15170077783893,0.00163958384977319,1
1214,PLXNB2_SEMA4D,PLXNB2,SEMA4D,MNP,CD8 T cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
837,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Proximal_tubular_cells,Nephron_epithelium,False,NA,NA,"[0.9606625258799172, 0.6252587991718427]",True,-3.15170077783893,0.00163958384977319,1
1222,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Mesangial_cells,Distal_tubules_and_collecting_duct,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
1152,JAG1_NOTCH2,JAG1,NOTCH2,Endothelium,DC,False,NA,NA,0.11801242236024845,True,-5.185172494183711,0.0035674841016713897,1
495,CD74_APP,CD74,APP,Private,Endothelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.855072463768116
397,CD74_APP,CD74,APP,Mast cell,MNP,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.3516483516483517
150,TGFB1_TGFBR3,TGFB1,TGFBR3,Mesangial_cells,Endothelium,False,NA,NA,0.11864406779661014,True,-18.1543589009868,0.0108459579092956,1
502,CD74_APP,CD74,APP,Private,Podocytes,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.5366795366795367
696,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,MNP,Mast cell,False,NA,NA,"[1.0, 0.8307692307692308]",True,-3.15170077783893,0.00163958384977319,1
1239,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Proximal_tubular_cells,MNP,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
75,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Podocytes,Podocytes,False,NA,NA,0.15444015444015444,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
1515,LILRA4_BST2,LILRA4,BST2,MNP,B cell,False,NA,NA,0.14175824175824175,True,-13.340345767669401,0.00012667437940071398,1
1286,PODXL_SELL,PODXL,SELL,Distal_tubules_and_collecting_duct,NK cell,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.16688396349413298
1387,HLA-E_KLRC1,HLA-E,KLRC1,Neutrophil,Private,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15544554455445544
1389,HLA-E_KLRC1,HLA-E,KLRC1,Podocytes,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.3441981747066493
1123,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,MNP,False,NA,NA,0.10559006211180123,True,-4.8368024444167315,0.00154622415495639,1
1316,PODXL_SELL,PODXL,SELL,Nephron_epithelium,Private,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.2099009900990099
1506,LILRA4_BST2,LILRA4,BST2,DC,Mast cell,False,NA,NA,0.8695652173913043,True,-13.340345767669401,0.00012667437940071398,1
248,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,Private,Podocytes,False,NA,NA,"[0.15544554455445544, 0.5603960396039604]",True,-56.6277070258774,0.000458079848881171,1
662,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Endothelium,DC,False,NA,NA,"[0.99120082815735, 0.4818840579710145]",True,-3.15170077783893,0.00163958384977319,1
702,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,MNP,Private,False,NA,NA,"[1.0, 0.8307692307692308]",True,-3.15170077783893,0.00163958384977319,1
706,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mast cell,CD8 T cell,False,NA,NA,"[1.0, 0.5384615384615384]",True,-3.15170077783893,0.00163958384977319,1
393,CD74_APP,CD74,APP,Mast cell,DC,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.9565217391304348
916,NOTCH4_DLL4,NOTCH4,DLL4,Distal_tubules_and_collecting_duct,Endothelium,True,-4.9064196914993605,0.0012356679553589,1,False,NA,NA,0.2003105590062112
104,FGF1_FGFR1,FGF1,FGFR1,Podocytes,Distal_tubules_and_collecting_duct,True,-90.87942550983959,1.34843239288181e-09,1,False,NA,NA,0.25225225225225223
863,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mast cell,Mast cell,False,NA,NA,"[1.0, 0.5384615384615384]",True,-3.15170077783893,0.00163958384977319,1
79,CSPG4_a3b1 complex,CSPG4,"['ITGA3', 'ITGB1']",Mesangial_cells,Mesangial_cells,False,NA,NA,0.3728813559322034,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
1095,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,NK cell,False,NA,NA,0.16441441441441446,True,-4.8368024444167315,0.00154622415495639,1
356,CD74_APP,CD74,APP,Endothelium,Mesangial_cells,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.6186440677966102
596,NRP1_VEGFB,NRP1,VEGFB,DC,DC,True,-6.5367172113572805,0.00477973732505578,1,False,NA,NA,0.43478260869565216
1140,DLL1_NOTCH2,DLL1,NOTCH2,Endothelium,DC,False,NA,NA,0.10973084886128363,True,-5.185172494183711,0.0035674841016713897,1
941,CD46_JAG1,CD46,JAG1,Loop_of_Henle,Mesangial_cells,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.4915254237288136
889,DLL1_NOTCH1,DLL1,NOTCH1,Distal_tubules_and_collecting_duct,Endothelium,False,NA,NA,0.22297297297297294,True,-3.63167325862043,0.003762413966590471,1
297,CD74_APP,CD74,APP,B cell,Loop_of_Henle,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.37650200267022704
1097,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,Nephron_epithelium,False,NA,NA,0.16441441441441446,True,-4.8368024444167315,0.00154622415495639,1
