,interaction,partner_A_genes,partner_B_genes,celltype_A,celltype_B,is_partner_A_DE,logFC_gene_A,adj_pval_gene_A,percent_expr_gene_A,is_partner_B_DE,logFC_gene_B,adj_pval_gene_B,percent_expr_gene_B
767,NKG2D II receptor_MICA,"['HCST', 'KLRK1']",MICA,NK cell,Mesangial_cells,True,"[2.20438656911878, 1.6996193448401398]","[0.00430246688582166, 0.0373947054533458]","[1, 1]",False,NA,NA,0.1016949152542373
549,HLA-A_KIR3DL1,HLA-A,KIR3DL1,Loop_of_Henle,NK cell,False,NA,NA,0.4913217623497997,True,12.558750138482301,7.46798130740353e-05,1
61,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",Loop_of_Henle,CD8 T cell,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.4645161290322581, 0.41935483870967744]"
1257,HLA-E_KLRK1,HLA-E,KLRK1,Loop_of_Henle,NK cell,False,NA,NA,0.27236315086782376,True,1.6996193448401398,0.0373947054533458,1
790,CCL5_CCR1,CCL5,CCR1,Mesangial_cells,MNP,True,2.9274540433678995,0.000339714595575179,1,True,2.89478592916485,3.55986110154396e-05,1
616,HLA-G_LILRB2,HLA-G,LILRB2,Distal_tubules_and_collecting_duct,DC,False,NA,NA,0.13063063063063066,True,9.652284919570539,2.2163431871823598e-10,1
1467,LTBR_LTB,LTBR,LTB,Mesangial_cells,CD8 T cell,False,NA,NA,0.1864406779661017,True,1.43943567105272,0.0402619482825343,1
639,HLA-G_LILRB2,HLA-G,LILRB2,DC,DC,False,NA,NA,0.17391304347826084,True,9.652284919570539,2.2163431871823598e-10,1
35,COL1A2_a1b1 complex,COL1A2,"['ITGA1', 'ITGB1']",Mesangial_cells,Endothelium,True,11.7352958382638,0.000128758661947416,1,False,NA,NA,"[0.3633540372670808, 0.6749482401656315]"
1247,HLA-E_KLRK1,HLA-E,KLRK1,DC,CD8 T cell,False,NA,NA,0.9565217391304348,True,1.6996193448401398,0.0373947054533458,1
973,CXCL12_CXCR4,CXCL12,CXCR4,Podocytes,B cell,True,7.7426278931753885,1.18324783246116e-07,1,False,NA,NA,0.945945945945946
563,HLA-F_KIR3DL1,HLA-F,KIR3DL1,Distal_tubules_and_collecting_duct,NK cell,False,NA,NA,0.3130630630630631,True,12.558750138482301,7.46798130740353e-05,1
1232,HLA-E_KLRC2,HLA-E,KLRC2,Podocytes,CD8 T cell,False,NA,NA,0.6293436293436293,True,3.55694751490934,0.0007746719235593231,1
473,ICAM3_aLb2 complex,ICAM3,"['ITGB2', 'ITGAL']",NK cell,MNP,False,NA,NA,0.4941329856584094,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
333,ICAM1_aLb2 complex,ICAM1,"['ITGB2', 'ITGAL']",Mast cell,B cell,False,NA,NA,0.1153846153846154,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
861,TNFSF14_LTBR,TNFSF14,LTBR,NK cell,DC,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.13043478260869565
642,CCL5_CCR5,CCL5,CCR5,B cell,DC,True,2.9274540433678995,0.000339714595575179,1,False,NA,NA,0.17391304347826084
1099,CD55_ADGRE5,CD55,ADGRE5,Mesangial_cells,Private,False,NA,NA,0.1694915254237288,True,4.21690878715005,0.00312233850766636,1
587,HLA-F_LILRB2,HLA-F,LILRB2,Mesangial_cells,MNP,False,NA,NA,0.1271186440677966,True,9.652284919570539,2.2163431871823598e-10,1
497,ICAM3_aLb2 complex,ICAM3,"['ITGB2', 'ITGAL']",Private,B cell,False,NA,NA,0.5039603960396041,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
236,THY1_aXb2 complex,THY1,"['ITGB2', 'ITGAX']",Endothelium,NK cell,False,NA,NA,0.15320910973084886,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
1376,SELP_CD24,SELP,CD24,Endothelium,Proximal_tubular_cells,False,NA,NA,0.13561076604554864,True,2.6453950949991603,0.0343053443888204,1
321,ICAM1_aLb2 complex,ICAM1,"['ITGB2', 'ITGAL']",Endothelium,CD8 T cell,False,NA,NA,0.15993788819875776,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1199,CD48_CD244,CD48,CD244,Distal_tubules_and_collecting_duct,NK cell,True,2.708436272920121,0.00398785903287079,1,False,NA,NA,0.19035202086049546
841,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,Mast cell,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.3076923076923077
1418,LTBR_LTB,LTBR,LTB,B cell,Private,False,NA,NA,0.10810810810810813,True,1.43943567105272,0.0402619482825343,1
900,TNFSF14_TNFRSF14,TNFSF14,TNFRSF14,NK cell,Proximal_tubular_cells,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.2898550724637681
1000,SEMA4A_PLXND1,SEMA4A,PLXND1,MNP,MNP,True,2.18048487240274,0.00667135760478158,1,False,NA,NA,0.1010989010989011
222,TGFB3_TGFBR3,TGFB3,TGFBR3,Mesangial_cells,Distal_tubules_and_collecting_duct,True,2.6481393259368,0.0189567092977734,1,False,NA,NA,0.10810810810810813
1073,CD55_ADGRE5,CD55,ADGRE5,MNP,DC,False,NA,NA,0.7824175824175824,True,4.21690878715005,0.00312233850766636,1
1215,HLA-E_KLRC2,HLA-E,KLRC2,Endothelium,CD8 T cell,False,NA,NA,0.9228778467908902,True,3.55694751490934,0.0007746719235593231,1
738,TNF_TNFRSF1B,TNF,TNFRSF1B,NKT cell,NKT cell,False,NA,NA,0.14195979899497488,True,6.01061393679651,1.97712117390567e-06,1
1398,CD52_SIGLEC10,CD52,SIGLEC10,Distal_tubules_and_collecting_duct,MNP,False,NA,NA,0.32432432432432434,True,2.5481361733241497,0.000781093057158028,1
943,CXCL12_CXCR4,CXCL12,CXCR4,Loop_of_Henle,DC,True,7.7426278931753885,1.18324783246116e-07,1,False,NA,NA,0.9130434782608696
653,CCL5_CCR5,CCL5,CCR5,Mast cell,CD8 T cell,True,2.9274540433678995,0.000339714595575179,1,False,NA,NA,0.21935483870967745
141,PLAUR_a4b1 complex,PLAUR,"['ITGB1', 'ITGA4']",Distal_tubules_and_collecting_duct,CD8 T cell,True,1.83700465330314,0.0297683934149902,1,False,NA,NA,"[0.41935483870967744, 0.3548387096774194]"
612,HLA-G_LILRB2,HLA-G,LILRB2,CD8 T cell,MNP,False,NA,NA,0.5290322580645161,True,9.652284919570539,2.2163431871823598e-10,1
1504,LTBR_LTB,LTBR,LTB,MNP,MNP,False,NA,NA,0.2153846153846154,True,1.43943567105272,0.0402619482825343,1
62,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",Loop_of_Henle,Distal_tubules_and_collecting_duct,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.20495495495495492, 0.759009009009009]"
0,FN1_a10b1 complex,FN1,"['ITGA10', 'ITGB1']",Distal_tubules_and_collecting_duct,Mesangial_cells,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.1694915254237288, 0.7288135593220338]"
741,DPP4_CXCL12,DPP4,CXCL12,CD8 T cell,Loop_of_Henle,False,NA,NA,0.12903225806451613,True,7.7426278931753885,1.18324783246116e-07,1
1104,CD55_ADGRE5,CD55,ADGRE5,NK cell,Distal_tubules_and_collecting_duct,False,NA,NA,0.4067796610169492,True,4.21690878715005,0.00312233850766636,1
209,FN1_aVb1 complex,FN1,"['ITGAV', 'ITGB1']",Endothelium,Podocytes,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.2432432432432433, 0.5714285714285714]"
446,ICAM3_aLb2 complex,ICAM3,"['ITGB2', 'ITGAL']",Distal_tubules_and_collecting_duct,MNP,False,NA,NA,0.2702702702702703,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1181,PTPRC_CD22,PTPRC,CD22,MNP,B cell,True,4.410688292133,4.76772725790391e-05,1,False,NA,NA,0.32432432432432434
1483,LTBR_LTB,LTBR,LTB,Podocytes,Mast cell,False,NA,NA,0.15444015444015444,True,1.43943567105272,0.0402619482825343,1
1445,LTBR_LTB,LTBR,LTB,Endothelium,DC,False,NA,NA,0.11801242236024845,True,1.43943567105272,0.0402619482825343,1
143,PLAUR_a4b1 complex,PLAUR,"['ITGB1', 'ITGA4']",Distal_tubules_and_collecting_duct,MNP,True,1.83700465330314,0.0297683934149902,1,False,NA,NA,"[0.5747252747252747, 0.3263736263736264]"
920,TNFSF10_TNFRSF10D,TNFSF10,TNFRSF10D,DC,Endothelium,False,NA,NA,0.17391304347826084,True,1.89074978806498,0.0173560788208196,1
832,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,Proximal_tubular_cells,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.639751552795031
196,FN1_a5b1 complex,FN1,"['ITGA5', 'ITGB1']",Endothelium,Endothelium,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.16563146997929604, 0.6749482401656315]"
200,FN1_a8b1 complex,FN1,"['ITGB1', 'ITGA8']",Endothelium,Mesangial_cells,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.7288135593220338, 0.19491525423728812]"
545,HLA-A_KIR3DL1,HLA-A,KIR3DL1,CD8 T cell,NK cell,False,NA,NA,1.0,True,12.558750138482301,7.46798130740353e-05,1
1034,CD55_ADGRE5,CD55,ADGRE5,CD8 T cell,Mast cell,False,NA,NA,0.11612903225806452,True,4.21690878715005,0.00312233850766636,1
1189,PTPRC_CD22,PTPRC,CD22,Neutrophil,Mast cell,True,4.410688292133,4.76772725790391e-05,1,False,NA,NA,0.1153846153846154
546,HLA-A_KIR3DL1,HLA-A,KIR3DL1,DC,NK cell,False,NA,NA,0.9565217391304348,True,12.558750138482301,7.46798130740353e-05,1
335,ICAM1_aLb2 complex,ICAM1,"['ITGB2', 'ITGAL']",Mast cell,MNP,False,NA,NA,0.1153846153846154,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
313,ICAM1_aLb2 complex,ICAM1,"['ITGB2', 'ITGAL']",DC,B cell,False,NA,NA,0.17391304347826084,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
597,HLA-F_LILRB2,HLA-F,LILRB2,Private,B cell,False,NA,NA,0.4871287128712871,True,9.652284919570539,2.2163431871823598e-10,1
615,HLA-G_LILRB2,HLA-G,LILRB2,Distal_tubules_and_collecting_duct,B cell,False,NA,NA,0.13063063063063066,True,9.652284919570539,2.2163431871823598e-10,1
188,FN1_a4b7 complex,FN1,"['ITGB7', 'ITGA4']",Mesangial_cells,CD8 T cell,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.2903225806451613, 0.3548387096774194]"
594,HLA-F_LILRB2,HLA-F,LILRB2,Podocytes,B cell,False,NA,NA,0.12355212355212356,True,9.652284919570539,2.2163431871823598e-10,1
673,PLXNB2_SEMA4C,PLXNB2,SEMA4C,Distal_tubules_and_collecting_duct,Endothelium,False,NA,NA,0.3783783783783784,True,2.93285695767678,0.007871246116878429,1
1045,CD55_ADGRE5,CD55,ADGRE5,DC,Mesangial_cells,False,NA,NA,0.6521739130434783,True,4.21690878715005,0.00312233850766636,1
70,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",Podocytes,CD8 T cell,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.4645161290322581, 0.41935483870967744]"
331,ICAM1_aLb2 complex,ICAM1,"['ITGB2', 'ITGAL']",MNP,Private,False,NA,NA,0.15604395604395604,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
552,HLA-A_KIR3DL1,HLA-A,KIR3DL1,Mesangial_cells,NK cell,False,NA,NA,0.7033898305084746,True,12.558750138482301,7.46798130740353e-05,1
825,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,Mast cell,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.3076923076923077
879,TNFSF14_TNFRSF14,TNFSF14,TNFRSF14,CD8 T cell,Endothelium,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.16718426501035194
1241,HLA-E_KLRC2,HLA-E,KLRC2,NK cell,NK cell,False,NA,NA,0.9856584093872228,True,3.55694751490934,0.0007746719235593231,1
383,ICAM2_aLb2 complex,ICAM2,"['ITGB2', 'ITGAL']",Mesangial_cells,MNP,False,NA,NA,0.2033898305084746,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
300,ICAM1_ITGAL,ICAM1,ITGAL,MNP,CD8 T cell,False,NA,NA,0.15604395604395604,True,4.76710229557314,1.28565836060683e-08,1
1053,CD55_ADGRE5,CD55,ADGRE5,Distal_tubules_and_collecting_duct,MNP,False,NA,NA,0.48198198198198205,True,4.21690878715005,0.00312233850766636,1
60,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",Endothelium,Proximal_tubular_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.11180124223602483, 0.2712215320910973]"
115,FN1_a4b1 complex,FN1,"['ITGB1', 'ITGA4']",Distal_tubules_and_collecting_duct,Private,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.4613861386138614, 0.24554455445544554]"
199,FN1_a8b1 complex,FN1,"['ITGB1', 'ITGA8']",Distal_tubules_and_collecting_duct,Mesangial_cells,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.7288135593220338, 0.19491525423728812]"
1023,CD55_ADGRE5,CD55,ADGRE5,B cell,MNP,False,NA,NA,0.5540540540540541,True,4.21690878715005,0.00312233850766636,1
802,CCL3L3_CCR1,CCL3L3,CCR1,Private,MNP,False,NA,NA,0.10594059405940594,True,2.89478592916485,3.55986110154396e-05,1
1005,EPHB4_EFNB1,EPHB4,EFNB1,Endothelium,Endothelium,True,3.24159033491154,0.0202650922620639,1,False,NA,NA,0.3892339544513457
887,TNFSF14_TNFRSF14,TNFSF14,TNFRSF14,CD8 T cell,Proximal_tubular_cells,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.2898550724637681
1414,LTBR_LTB,LTBR,LTB,B cell,Mast cell,False,NA,NA,0.10810810810810813,True,1.43943567105272,0.0402619482825343,1
201,FN1_a8b1 complex,FN1,"['ITGB1', 'ITGA8']",Mesangial_cells,Endothelium,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.6749482401656315, 0.17339544513457558]"
27,COL18A1_a11b1 complex,COL18A1,"['ITGB1', 'ITGA11']",Mesangial_cells,Mesangial_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.7288135593220338, 0.1016949152542373]"
762,NKG2D II receptor_MICA,"['HCST', 'KLRK1']",MICA,CD8 T cell,B cell,True,"[2.20438656911878, 1.6996193448401398]","[0.00430246688582166, 0.0373947054533458]","[1, 1]",False,NA,NA,0.10810810810810813
561,HLA-F_KIR3DL1,HLA-F,KIR3DL1,B cell,NK cell,False,NA,NA,0.2972972972972973,True,12.558750138482301,7.46798130740353e-05,1
1265,HLA-E_KLRK1,HLA-E,KLRK1,Mesangial_cells,CD8 T cell,False,NA,NA,0.5847457627118644,True,1.6996193448401398,0.0373947054533458,1
1002,EPHB4_EFNB1,EPHB4,EFNB1,Endothelium,Distal_tubules_and_collecting_duct,True,3.24159033491154,0.0202650922620639,1,False,NA,NA,0.13063063063063066
1050,CD55_ADGRE5,CD55,ADGRE5,Distal_tubules_and_collecting_duct,B cell,False,NA,NA,0.48198198198198205,True,4.21690878715005,0.00312233850766636,1
1139,CD55_ADGRE5,CD55,ADGRE5,Podocytes,NK cell,False,NA,NA,0.3552123552123552,True,4.21690878715005,0.00312233850766636,1
834,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,B cell,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.3108108108108108
1482,LTBR_LTB,LTBR,LTB,Podocytes,MNP,False,NA,NA,0.15444015444015444,True,1.43943567105272,0.0402619482825343,1
24,COL18A1_a11b1 complex,COL18A1,"['ITGB1', 'ITGA11']",Loop_of_Henle,Mesangial_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.7288135593220338, 0.1016949152542373]"
1491,LTBR_LTB,LTBR,LTB,Proximal_tubular_cells,CD8 T cell,False,NA,NA,0.2380952380952381,True,1.43943567105272,0.0402619482825343,1
849,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.3896396396396397
88,COL6A2_a2b1 complex,COL6A2,"['ITGB1', 'ITGA2']",Mesangial_cells,Distal_tubules_and_collecting_duct,True,4.61594485015236,0.00245883333636735,1,False,NA,NA,"[0.759009009009009, 0.34459459459459457]"
102,FN1_a3b1 complex,FN1,"['ITGA3', 'ITGB1']",Endothelium,Podocytes,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.2432432432432433, 0.5714285714285714]"
535,F11R_aLb2 complex,F11R,"['ITGB2', 'ITGAL']",Distal_tubules_and_collecting_duct,Private,False,NA,NA,0.3963963963963964,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
2,FN1_a10b1 complex,FN1,"['ITGA10', 'ITGB1']",Mesangial_cells,Mesangial_cells,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.1694915254237288, 0.7288135593220338]"
1223,HLA-E_KLRC2,HLA-E,KLRC2,Mesangial_cells,CD8 T cell,False,NA,NA,0.5847457627118644,True,3.55694751490934,0.0007746719235593231,1
821,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,DC,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.17391304347826084
905,TNFSF14_TNFRSF14,TNFSF14,TNFRSF14,Private,Distal_tubules_and_collecting_duct,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.33783783783783783
442,ICAM3_aLb2 complex,ICAM3,"['ITGB2', 'ITGAL']",DC,Private,False,NA,NA,0.3478260869565217,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
71,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",Podocytes,Distal_tubules_and_collecting_duct,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.20495495495495492, 0.759009009009009]"
851,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,Proximal_tubular_cells,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.639751552795031
1018,CSF1R_CSF1,CSF1R,CSF1,MNP,Mast cell,True,2.2629902320248703,0.00140684730550683,1,False,NA,NA,0.3076923076923077
955,CXCL12_CXCR4,CXCL12,CXCR4,Loop_of_Henle,Proximal_tubular_cells,True,7.7426278931753885,1.18324783246116e-07,1,False,NA,NA,0.2236024844720497
1486,LTBR_LTB,LTBR,LTB,Podocytes,Neutrophil,False,NA,NA,0.15444015444015444,True,1.43943567105272,0.0402619482825343,1
278,ERBB4_HBEGF,ERBB4,HBEGF,Mesangial_cells,Distal_tubules_and_collecting_duct,False,NA,NA,0.11016949152542373,True,1.9884037425335697,0.0272063147104403,1
288,ICAM1_ITGAL,ICAM1,ITGAL,DC,NK cell,False,NA,NA,0.17391304347826084,True,4.76710229557314,1.28565836060683e-08,1
245,THY1_aXb2 complex,THY1,"['ITGB2', 'ITGAX']",Mesangial_cells,Mast cell,False,NA,NA,0.2288135593220339,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
578,HLA-F_LILRB2,HLA-F,LILRB2,Distal_tubules_and_collecting_duct,DC,False,NA,NA,0.3130630630630631,True,9.652284919570539,2.2163431871823598e-10,1
676,PLXNB2_SEMA4C,PLXNB2,SEMA4C,MNP,Distal_tubules_and_collecting_duct,False,NA,NA,0.2318681318681319,True,2.93285695767678,0.007871246116878429,1
772,NKG2D II receptor_RAET1E,"['HCST', 'KLRK1']",RAET1E,NK cell,Podocytes,True,"[2.20438656911878, 1.6996193448401398]","[0.00430246688582166, 0.0373947054533458]","[1, 1]",False,NA,NA,0.1583011583011583
347,ICAM2_aLb2 complex,ICAM2,"['ITGB2', 'ITGAL']",DC,B cell,False,NA,NA,0.17391304347826084,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1452,LTBR_LTB,LTBR,LTB,Endothelium,Private,False,NA,NA,0.11801242236024845,True,1.43943567105272,0.0402619482825343,1
1105,CD55_ADGRE5,CD55,ADGRE5,NK cell,MNP,False,NA,NA,0.4067796610169492,True,4.21690878715005,0.00312233850766636,1
585,HLA-F_LILRB2,HLA-F,LILRB2,Mesangial_cells,B cell,False,NA,NA,0.1271186440677966,True,9.652284919570539,2.2163431871823598e-10,1
13,COL18A1_a10b1 complex,COL18A1,"['ITGA10', 'ITGB1']",Mesangial_cells,Mesangial_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.1694915254237288, 0.7288135593220338]"
804,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,B cell,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.3108108108108108
256,THY1_aXb2 complex,THY1,"['ITGB2', 'ITGAX']",MNP,MNP,False,NA,NA,0.12197802197802195,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
140,PLAUR_a4b1 complex,PLAUR,"['ITGB1', 'ITGA4']",Distal_tubules_and_collecting_duct,B cell,True,1.83700465330314,0.0297683934149902,1,False,NA,NA,"[0.32432432432432434, 0.2432432432432433]"
700,TNF_TNFRSF1B,TNF,TNFRSF1B,MNP,CD8 T cell,False,NA,NA,0.1043956043956044,True,6.01061393679651,1.97712117390567e-06,1
22,COL18A1_a11b1 complex,COL18A1,"['ITGB1', 'ITGA11']",Distal_tubules_and_collecting_duct,Mesangial_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.7288135593220338, 0.1016949152542373]"
1453,LTBR_LTB,LTBR,LTB,Endothelium,Proximal_tubular_cells,False,NA,NA,0.11801242236024845,True,1.43943567105272,0.0402619482825343,1
1262,HLA-E_KLRK1,HLA-E,KLRK1,Mast cell,CD8 T cell,False,NA,NA,0.7692307692307693,True,1.6996193448401398,0.0373947054533458,1
1185,PTPRC_CD22,PTPRC,CD22,NK cell,Mast cell,True,4.410688292133,4.76772725790391e-05,1,False,NA,NA,0.1153846153846154
303,ICAM1_ITGAL,ICAM1,ITGAL,MNP,Private,False,NA,NA,0.15604395604395604,True,4.76710229557314,1.28565836060683e-08,1
189,FN1_a4b7 complex,FN1,"['ITGB7', 'ITGA4']",Mesangial_cells,DC,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.17391304347826084, 0.2608695652173913]"
805,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,CD8 T cell,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.2645161290322581
992,SEMA4A_PLXND1,SEMA4A,PLXND1,Distal_tubules_and_collecting_duct,Endothelium,True,2.18048487240274,0.00667135760478158,1,False,NA,NA,0.265527950310559
169,PLAUR_a4b1 complex,PLAUR,"['ITGB1', 'ITGA4']",Neutrophil,Private,True,1.83700465330314,0.0297683934149902,1,False,NA,NA,"[0.4613861386138614, 0.24554455445544554]"
503,ICAM3_aLb2 complex,ICAM3,"['ITGB2', 'ITGAL']",Proximal_tubular_cells,B cell,False,NA,NA,0.19254658385093168,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1009,EPHB1_EFNB1,EPHB1,EFNB1,DC,Podocytes,True,2.68426729930083,0.005104360200199489,1,False,NA,NA,0.29343629343629346
1203,CD48_CD244,CD48,CD244,Private,NK cell,True,2.708436272920121,0.00398785903287079,1,False,NA,NA,0.19035202086049546
622,HLA-G_LILRB2,HLA-G,LILRB2,Mast cell,MNP,False,NA,NA,0.1153846153846154,True,9.652284919570539,2.2163431871823598e-10,1
951,CXCL12_CXCR4,CXCL12,CXCR4,Loop_of_Henle,Nephron_epithelium,True,7.7426278931753885,1.18324783246116e-07,1,False,NA,NA,0.12849331713244228
267,ICAM1_aXb2 complex,ICAM1,"['ITGB2', 'ITGAX']",MNP,Mast cell,False,NA,NA,0.15604395604395604,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
907,TNFSF14_TNFRSF14,TNFSF14,TNFRSF14,Private,MNP,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.42197802197802203
761,DPP4_CXCL12,DPP4,CXCL12,Podocytes,Podocytes,False,NA,NA,0.1274131274131274,True,7.7426278931753885,1.18324783246116e-07,1
361,ICAM2_aLb2 complex,ICAM2,"['ITGB2', 'ITGAL']",Endothelium,B cell,False,NA,NA,0.4384057971014493,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
268,ICAM1_aXb2 complex,ICAM1,"['ITGB2', 'ITGAX']",MNP,NK cell,False,NA,NA,0.15604395604395604,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
533,F11R_aLb2 complex,F11R,"['ITGB2', 'ITGAL']",Distal_tubules_and_collecting_duct,NK cell,False,NA,NA,0.3963963963963964,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1474,LTBR_LTB,LTBR,LTB,Mesangial_cells,Neutrophil,False,NA,NA,0.1864406779661017,True,1.43943567105272,0.0402619482825343,1
987,CXCL12_CXCR4,CXCL12,CXCR4,Podocytes,Proximal_tubular_cells,True,7.7426278931753885,1.18324783246116e-07,1,False,NA,NA,0.2236024844720497
21,COL18A1_a11b1 complex,COL18A1,"['ITGB1', 'ITGA11']",DC,Mesangial_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.7288135593220338, 0.1016949152542373]"
491,ICAM3_aLb2 complex,ICAM3,"['ITGB2', 'ITGAL']",Podocytes,CD8 T cell,False,NA,NA,0.11969111969111967,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
672,PLXNB2_SEMA4C,PLXNB2,SEMA4C,DC,Endothelium,False,NA,NA,0.4782608695652174,True,2.93285695767678,0.007871246116878429,1
381,ICAM2_aLb2 complex,ICAM2,"['ITGB2', 'ITGAL']",Mesangial_cells,B cell,False,NA,NA,0.2033898305084746,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
608,HLA-G_LILRB2,HLA-G,LILRB2,B cell,DC,False,NA,NA,0.28378378378378377,True,9.652284919570539,2.2163431871823598e-10,1
107,FN1_a3b1 complex,FN1,"['ITGA3', 'ITGB1']",Endothelium,Endothelium,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.11542443064182195, 0.6749482401656315]"
